edge_key,layer,head,decision,confidence,rationale,recommended_density_pct,expected_retained_mass,must_be_dense_steps,block_size_limitation
R1->S,22,22,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=2.498; stability=0.90>=0.5,0.5,0.07371025591724056,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,22,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=4.572; stability=0.89>=0.5,0.5,0.08266487896758114,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,23,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,23,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,23,SPARSE,0.3333333333333333,SPARSE: strong_peak=0.325; stability=0.78>=0.5,0.5,0.3245683020261008,"[0, 1]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,23,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,23,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,23,SPARSE,0.95,SPARSE: segment_dominant=0.809>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,23,SPARSE,0.6666666666666666,SPARSE: concentration=0.87>=0.6; strong_peak=0.383; stability=0.95>=0.5,0.0,0.0479069429316691,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,23,SPARSE,0.9,SPARSE: segment_skip=0.0145<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,23,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,23,DENSE,0.3333333333333333,DENSE: entropy=0.94>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,23,DENSE,0.3333333333333333,DENSE: entropy=0.83>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,23,DENSE,0.3333333333333333,DENSE: entropy=0.93>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,23,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,23,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.026<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,23,SPARSE,0.6666666666666666,SPARSE: concentration=0.66>=0.6; strong_peak=0.201; stability=0.92>=0.5,0.5,0.45353850253856437,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,23,DENSE,0.5,DENSE: entropy=0.84>0.7; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,23,0,SPARSE,0.95,SPARSE: segment_dominant=0.964>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,23,0,SPARSE,0.9,SPARSE: segment_skip=0.0180<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,23,0,SPARSE,0.9,SPARSE: segment_skip=0.0092<0.03,0.0,0.0,"[3, 4, 5, 6, 7, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,23,0,SPARSE,0.9,SPARSE: segment_skip=0.0110<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,23,0,SPARSE,0.9,SPARSE: segment_skip=0.0254<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,23,0,SPARSE,0.95,SPARSE: segment_dominant=0.902>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,23,0,SPARSE,0.9333333333333335,SPARSE: concentration=0.93>=0.6; entropy=0.32<=0.35; strong_peak=0.675; stability=0.94>=0.5,0.5,0.7682154928764403,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,23,0,SPARSE,0.5333333333333333,SPARSE: concentration=0.66>=0.6; stability=0.94>=0.5,0.5,0.22348376727339145,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,23,0,SPARSE,0.9,SPARSE: segment_skip=0.0035<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,23,0,SPARSE,0.6666666666666666,SPARSE: concentration=0.83>=0.6; strong_peak=0.163; stability=0.87>=0.5,0.5,0.43880554296298824,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,23,0,SPARSE,0.5333333333333333,SPARSE: concentration=0.73>=0.6; stability=0.95>=0.5,0.5,0.24891700381297183,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,23,0,SPARSE,0.6666666666666666,SPARSE: concentration=0.63>=0.6; strong_peak=0.185; stability=0.96>=0.5,0.5,0.3104411209005566,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,23,0,SPARSE,0.9,SPARSE: segment_skip=0.0037<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,23,0,SPARSE,0.5333333333333333,SPARSE: concentration=0.81>=0.6; stability=0.96>=0.5,0.5,0.31222201392350046,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,23,0,SPARSE,0.6666666666666666,SPARSE: concentration=0.90>=0.6; strong_peak=0.282; stability=0.96>=0.5,0.5,0.7040813484959347,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,23,0,SPARSE,0.5333333333333333,SPARSE: concentration=0.77>=0.6; stability=0.98>=0.5,0.5,0.2562735002307552,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,23,1,SPARSE,0.95,SPARSE: segment_dominant=0.865>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,23,1,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,23,1,SPARSE,0.9,SPARSE: segment_skip=0.0220<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,23,1,SPARSE,0.9,SPARSE: segment_skip=0.0098<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,23,1,DENSE,0.3333333333333333,DENSE: entropy=0.87>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,23,1,DENSE,0.5,DENSE: entropy=0.74>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,23,1,SPARSE,0.9333333333333335,SPARSE: concentration=0.94>=0.6; segment_mass_dominance=0.623; peak_in_small_segment=0.632; stability=0.98>=0.5,0.0,0.03892709368041584,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,23,1,SPARSE,0.9,SPARSE: segment_skip=0.0104<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,23,1,DENSE,0.5,DENSE: entropy=0.86>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,23,1,SPARSE,0.6666666666666666,SPARSE: concentration=0.71>=0.6; strong_peak=0.170; stability=0.92>=0.5,0.5,0.39017879746623735,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,23,1,SPARSE,0.95,SPARSE: segment_dominant=0.819>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,23,1,SPARSE,0.6666666666666666,SPARSE: concentration=0.80>=0.6; strong_peak=0.403; stability=0.94>=0.5,0.5,0.61461123755922,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,23,1,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,23,1,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,23,1,SPARSE,0.6666666666666666,SPARSE: concentration=0.73>=0.6; strong_peak=0.236; stability=0.94>=0.5,0.5,0.4352014738505266,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,23,1,SPARSE,0.5333333333333333,SPARSE: concentration=0.67>=0.6; stability=0.98>=0.5,0.5,0.21103486317153627,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,23,2,SPARSE,0.95,SPARSE: segment_dominant=0.962>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,23,2,SPARSE,0.9,SPARSE: segment_skip=0.0177<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,23,2,SPARSE,0.9,SPARSE: segment_skip=0.0110<0.03,0.0,0.0,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,23,2,SPARSE,0.9,SPARSE: segment_skip=0.0124<0.03,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,23,2,SPARSE,0.9,SPARSE: segment_skip=0.0161<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,23,2,SPARSE,0.95,SPARSE: segment_dominant=0.887>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,23,2,SPARSE,0.9333333333333335,SPARSE: concentration=0.96>=0.6; entropy=0.29<=0.35; strong_peak=0.671; stability=0.89>=0.5,0.5,0.8123794840848715,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,23,2,SPARSE,0.5333333333333333,SPARSE: concentration=0.72>=0.6; stability=0.93>=0.5,0.5,0.2550678141638335,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,23,2,SPARSE,0.9,SPARSE: segment_skip=0.0029<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,23,2,SPARSE,0.6666666666666666,SPARSE: concentration=0.79>=0.6; strong_peak=0.227; stability=0.95>=0.5,0.5,0.4286232764460834,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,23,2,SPARSE,0.5333333333333333,SPARSE: concentration=0.79>=0.6; stability=0.98>=0.5,0.5,0.308368715820129,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,23,2,SPARSE,0.5333333333333333,SPARSE: concentration=0.70>=0.6; stability=0.95>=0.5,0.5,0.27577919008358415,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,23,2,SPARSE,0.9,SPARSE: segment_skip=0.0028<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,23,2,SPARSE,0.5333333333333333,SPARSE: concentration=0.70>=0.6; stability=0.98>=0.5,0.5,0.2314097572912998,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,23,2,SPARSE,0.6666666666666666,SPARSE: concentration=0.83>=0.6; strong_peak=0.137; stability=0.97>=0.5,0.5,0.4343925325798536,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,23,2,SPARSE,0.5333333333333333,SPARSE: concentration=0.85>=0.6; stability=0.97>=0.5,0.5,0.31175769806032966,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,23,3,SPARSE,0.95,SPARSE: segment_dominant=0.927>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,23,3,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=27,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,23,3,SPARSE,0.9,SPARSE: segment_skip=0.0177<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,23,3,SPARSE,0.9,SPARSE: segment_skip=0.0232<0.03,0.0,0.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,23,3,SPARSE,0.9,SPARSE: segment_skip=0.0199<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,23,3,SPARSE,0.95,SPARSE: segment_dominant=0.882>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,23,3,SPARSE,0.9333333333333335,SPARSE: concentration=0.98>=0.6; entropy=0.26<=0.35; strong_peak=0.708; stability=0.90>=0.5,0.5,0.8350529517418661,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,23,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.75>=0.6; stability=0.93>=0.5,0.5,0.2610997568341628,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,23,3,SPARSE,0.9,SPARSE: segment_skip=0.0117<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,23,3,SPARSE,0.6666666666666666,SPARSE: concentration=0.87>=0.6; strong_peak=0.178; stability=0.94>=0.5,0.5,0.4436891511801759,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,23,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.86>=0.6; stability=0.97>=0.5,0.5,0.36019993251521437,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,23,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.80>=0.6; stability=0.89>=0.5,0.5,0.3181509856928072,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,23,3,SPARSE,0.9,SPARSE: segment_skip=0.0099<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,23,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.75>=0.6; stability=0.97>=0.5,0.5,0.2536808722256363,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,23,3,SPARSE,0.6666666666666666,SPARSE: concentration=0.91>=0.6; strong_peak=0.203; stability=0.95>=0.5,0.5,0.5287536093316829,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,23,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.87>=0.6; stability=0.96>=0.5,0.5,0.29499145645083297,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,23,4,SPARSE,0.95,SPARSE: segment_dominant=0.887>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,23,4,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,23,4,SPARSE,0.9,SPARSE: segment_skip=0.0133<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,23,4,SPARSE,0.9,SPARSE: segment_skip=0.0079<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,23,4,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,23,4,DENSE,0.3333333333333333,DENSE: entropy=0.84>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,23,4,SPARSE,0.6666666666666666,SPARSE: concentration=0.86>=0.6; strong_peak=0.354; stability=0.81>=0.5,0.5,0.5792302223141347,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,23,4,SPARSE,0.9,SPARSE: segment_skip=0.0286<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,23,4,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,23,4,DENSE,0.5,DENSE: entropy=0.80>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,23,4,SPARSE,0.5333333333333333,SPARSE: concentration=0.75>=0.6; stability=0.93>=0.5,0.5,0.3267318544200419,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,23,4,SPARSE,0.5333333333333333,SPARSE: concentration=0.69>=0.6; stability=0.98>=0.5,0.5,0.24147302616967178,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,23,4,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,23,4,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,23,4,SPARSE,0.6666666666666666,SPARSE: concentration=0.74>=0.6; strong_peak=0.156; stability=0.89>=0.5,0.5,0.3837828313368745,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,23,4,SPARSE,0.5333333333333333,SPARSE: concentration=0.74>=0.6; stability=0.95>=0.5,0.5,0.2571670867320563,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,23,5,SPARSE,0.95,SPARSE: segment_dominant=0.808>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,23,5,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=31,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,23,5,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,23,5,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,23,5,SPARSE,0.95,SPARSE: segment_dominant=0.801>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,23,5,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.026<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,23,5,DENSE,0.3333333333333333,DENSE: entropy=0.92>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,23,5,SPARSE,0.9,SPARSE: segment_skip=0.0204<0.03,0.0,0.0,[27],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,23,5,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,23,5,DENSE,0.6,DENSE: entropy=0.96>0.7; max_block=0.019<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,23,5,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.019<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,23,5,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.015<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,23,5,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,23,5,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.023<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,23,5,DENSE,0.3333333333333333,DENSE: entropy=0.94>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
